,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,ibira,sp,10.896 pessoas,2795º,346º,"40,07 hab/km²","2,1 salários mínimos",,402º,2.472 pessoas,"20,2 %","98,4 %",-1,-1,"7,5","6,1","20.329,69 R$",,-1,"78,7 %","40.858,64 R$ (×1000)","37.142,20 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"1,3 internações por mil habitantes","271,912 km²",-1,-1,"88,7 %","97,2 %","6,1 %"
0,ibiraci,mg,12.176 pessoas,2568º,292º,"21,66 hab/km²","2,5 salários mínimos",418º,54º,1.508 pessoas,"11,0 %","93,4 %",-1,5º,"6,4","4,2","46.005,98 R$",418º,41º,"90,5 %","43.972,22 R$ (×1000)","35.499,14 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,1 internações por mil habitantes","562,095 km²",-1,5º,"83,1 %","83,9 %","44,7 %"
0,ibiracu,es,11.178 pessoas,2738º,59º,"55,54 hab/km²","1,9 salários mínimos",-1,34º,4.809 pessoas,"38,9 %","97,7 %",,-1,"6,0","4,4","19.137,26 R$",-1,-1,"73,4 %","40.159,83 R$ (×1000)","35.787,47 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"0,2 internações por mil habitantes","201,248 km²",,-1,"77,1 %",63 %,24 %
0,ibiraiaras,rs,7.171 pessoas,3580º,199º,"23,85 hab/km²","2,4 salários mínimos",,162º,1.345 pessoas,"18,3 %","97,5 %",1017º,-1,"5,9","5,2","31.990,31 R$",,-1,"80,2 %","29.828,84 R$ (×1000)","23.723,32 R$ (×1000)",- óbitos por mil nascidos vivos,2904º,-1,"0,4 internações por mil habitantes","292,160 km²",,-1,"46,6 %","64,5 %","26,5 %"
0,ibirama,sc,17.330 pessoas,1908º,67º,"70,06 hab/km²","2,1 salários mínimos",-1,159º,6.762 pessoas,"36,0 %","98,8 %",,-1,"5,9","4,8","22.517,21 R$",-1,-1,"77,5 %","53.809,59 R$ (×1000)","49.535,61 R$ (×1000)","16,46 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","247,102 km²",,-1,"92,5 %","57,8 %","27,8 %"
0,ibirapitanga,ba,22.598 pessoas,1448º,137º,"50,53 hab/km²","2,2 salários mínimos",-1,42º,1.284 pessoas,"5,5 %","95,9 %",,,"4,4","3,4","6.925,48 R$",-1,-1,"94,8 %","58.668,30 R$ (×1000)","52.766,46 R$ (×1000)","13,81 óbitos por mil nascidos vivos",,,"5,9 internações por mil habitantes","472,694 km²",,,"48,1 %","48,1 %","27,1 %"
0,ibirarema,sp,6.725 pessoas,3710º,431º,"29,45 hab/km²","2,0 salários mínimos",,485º,815 pessoas,"10,6 %","97,4 %",,-1,"6,6","4,7","23.927,43 R$",,-1,"82,5 %","27.436,90 R$ (×1000)","23.891,57 R$ (×1000)","29,85 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","228,230 km²",-1,-1,"88,4 %","99,8 %","3,4 %"
0,ibirataia,ba,18.943 pessoas,1741º,179º,"64,24 hab/km²","1,8 salários mínimos",644º,186º,1.855 pessoas,"11,8 %","97,6 %",,-1,"4,2","2,6","8.944,87 R$",644º,-1,"96,4 %","47.065,93 R$ (×1000)","43.570,14 R$ (×1000)","25,24 óbitos por mil nascidos vivos",3263º,,"24,2 internações por mil habitantes","318,129 km²",,-1,"72,4 %","60,6 %","51,9 %"
0,ibirite,mg,158.954 pessoas,166º,14º,"2.190,26 hab/km²","2,2 salários mínimos",-1,91º,18.964 pessoas,"10,6 %","97,5 %",-1,-1,"6,2","3,9","12.227,37 R$",-1,,"70,5 %","351.055,16 R$ (×1000)","287.441,69 R$ (×1000)","8,61 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","72,395 km²",-1,-1,"83,6 %","38,5 %","15,5 %"
0,ibiruba,rs,19.310 pessoas,1710º,105º,"31,79 hab/km²","2,8 salários mínimos",610º,50º,7.071 pessoas,"34,9 %",99 %,,5º,"6,3","4,6","44.413,47 R$",610º,,"75,3 %","82.619,92 R$ (×1000)","67.083,46 R$ (×1000)","14,44 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","607,185 km²",-1,5º,"20,3 %",98 %,"22,5 %"
0,ibitiara,ba,15.508 pessoas,2106º,228º,"8,39 hab/km²","1,9 salários mínimos",815º,126º,690 pessoas,"4,2 %","96,2 %",,126º,"5,7","4,1","5.763,34 R$",815º,-1,"94,8 %","33.339,25 R$ (×1000)","30.941,80 R$ (×1000)","29,94 óbitos por mil nascidos vivos",228º,-1,"22,3 internações por mil habitantes","1.834,002 km²",4º,126º,"14,1 %","70,4 %","0,8 %"
0,ibitinga,sp,53.158 pessoas,561º,118º,"77,12 hab/km²","1,8 salários mínimos",,600º,16.234 pessoas,"27,3 %","95,8 %",,-1,"7,0","5,3","25.233,68 R$",,,"74,7 %","145.376,47 R$ (×1000)","134.351,73 R$ (×1000)","13,48 óbitos por mil nascidos vivos",3263º,-1,"0,2 internações por mil habitantes","689,391 km²",-1,-1,98 %,"95,8 %","5,1 %"
0,ibitita,ba,17.840 pessoas,1856º,191º,"28,63 hab/km²","1,7 salários mínimos",-1,250º,804 pessoas,"4,7 %","96,6 %",,,"4,3","3,7","6.529,85 R$",-1,,"94,5 %","38.870,19 R$ (×1000)","57.520,54 R$ (×1000)","18,96 óbitos por mil nascidos vivos",250º,,"0,8 internações por mil habitantes","573,033 km²",-1,,"1,5 %","79,3 %",0 %
0,ibiuna,sp,71.217 pessoas,417º,99º,"67,31 hab/km²","2,3 salários mínimos",,280º,13.020 pessoas,"16,6 %","95,8 %",,-1,"5,9","5,1","21.050,04 R$",,,"68,1 %","199.573,19 R$ (×1000)","184.089,26 R$ (×1000)","12,74 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","1.058,082 km²",1367º,-1,"48,2 %","75,1 %","18,5 %"
0,ibotirama,ba,25.424 pessoas,1256º,114º,"14,76 hab/km²","1,9 salários mínimos",-1,126º,2.981 pessoas,"11,1 %","96,4 %",,114º,"4,8","3,5","12.292,99 R$",-1,1º,"80,7 %","62.187,16 R$ (×1000)","70.199,72 R$ (×1000)","29,34 óbitos por mil nascidos vivos",,,"2,8 internações por mil habitantes","1.740,113 km²",-1,114º,"30,8 %","95,2 %","0,3 %"
0,icapui,ce,18.392 pessoas,1794º,107º,"43,43 hab/km²","2,0 salários mínimos",-1,11º,3.634 pessoas,"18,3 %","96,8 %",,-1,"5,9","5,0","14.129,07 R$",-1,-1,"62,2 %","93.890,54 R$ (×1000)","82.328,17 R$ (×1000)","11,15 óbitos por mil nascidos vivos",3184º,-1,"0,1 internações por mil habitantes","421,440 km²",-1,-1,"14,9 %","83,2 %",0 %
0,icara,sc,58.833 pessoas,506º,21º,"200,42 hab/km²","2,6 salários mínimos",466º,29º,18.739 pessoas,"33,7 %","96,4 %",,-1,"6,4","5,2","38.324,51 R$",466º,,"61,1 %","192.425,87 R$ (×1000)","165.621,84 R$ (×1000)","13,39 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","230,393 km²",-1,-1,"74,2 %",43 %,"20,9 %"
0,icaraima,pr,8.839 pessoas,3201º,205º,"13,09 hab/km²","2,2 salários mínimos",-1,113º,1.239 pessoas,"15,4 %","97,8 %",-1,113º,"5,6","4,2","26.401,00 R$",-1,-1,"84,1 %","33.968,32 R$ (×1000)","30.514,62 R$ (×1000)",- óbitos por mil nascidos vivos,3201º,-1,"0,5 internações por mil habitantes","675,240 km²",-1,113º,"2,8 %","98,4 %","41,6 %"
0,icem,sp,7.462 pessoas,3504º,414º,"20,58 hab/km²","2,3 salários mínimos",-1,280º,1.122 pessoas,"13,7 %","98,5 %",1019º,-1,"5,9","4,3","22.073,15 R$",-1,,"93,1 %","35.974,87 R$ (×1000)","33.595,75 R$ (×1000)","27,27 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","362,355 km²",-1,-1,"99,4 %","99,6 %","32,4 %"
0,ico,ce,65.456 pessoas,450º,20º,"34,97 hab/km²","1,6 salários mínimos",,79º,4.871 pessoas,"7,2 %","96,7 %",,-1,"4,5","4,1","8.289,27 R$",,-1,"87,4 %","121.888,33 R$ (×1000)","120.450,04 R$ (×1000)","7,74 óbitos por mil nascidos vivos",-1,-1,"1,6 internações por mil habitantes","1.865,862 km²",-1,-1,"34,8 %","96,6 %","4,7 %"
0,iconha,es,12.523 pessoas,2528º,51º,"61,53 hab/km²","2,4 salários mínimos",,7º,4.521 pessoas,"32,9 %","98,8 %",,-1,"6,6","5,1","23.706,39 R$",,-1,"78,1 %","53.460,47 R$ (×1000)","44.995,67 R$ (×1000)","5,62 óbitos por mil nascidos vivos",,-1,"5,8 internações por mil habitantes","203,528 km²",-1,-1,"58,5 %","71,6 %","36,6 %"
0,igarapava,sp,27.952 pessoas,1134º,203º,"59,70 hab/km²","2,4 salários mínimos",787º,230º,6.398 pessoas,"21,2 %","97,8 %",1134º,-1,"5,8","4,0","35.787,31 R$",787º,-1,87 %,"90.033,57 R$ (×1000)","82.825,36 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"0,4 internações por mil habitantes","468,355 km²",,-1,"95,8 %","97,9 %",28 %
0,igarassu,pe,102.021 pessoas,272º,12º,"333,88 hab/km²","2,1 salários mínimos",-1,9º,20.333 pessoas,"17,6 %","97,9 %",-1,-1,"4,6","4,1","21.483,19 R$",-1,11º,"84,5 %","243.685,05 R$ (×1000)","211.799,59 R$ (×1000)","15,54 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","305,507 km²",-1,-1,"19,9 %","15,7 %","4,4 %"
0,igarata,sp,8.831 pessoas,3204º,381º,"30,14 hab/km²","2,0 salários mínimos",,485º,1.819 pessoas,"19,2 %","99,1 %",,-1,"6,4","5,4","23.020,44 R$",,-1,"69,9 %","42.457,14 R$ (×1000)","38.532,22 R$ (×1000)",- óbitos por mil nascidos vivos,3204º,-1,"0,1 internações por mil habitantes","292,953 km²",-1,-1,"85,3 %",93 %,"53,1 %"
0,igrapiuna,ba,13.343 pessoas,2427º,276º,"25,31 hab/km²","1,8 salários mínimos",-1,186º,1.434 pessoas,"10,7 %","97,2 %",,,"4,2","3,4","11.017,38 R$",-1,,"98,3 %","39.419,03 R$ (×1000)","35.923,10 R$ (×1000)","5,43 óbitos por mil nascidos vivos",3263º,-1,2 internações por mil habitantes,"591,312 km²",-1,,"24,3 %",22 %,"3,1 %"
0,igreja-nova,al,23.292 pessoas,1401º,32º,"54,49 hab/km²","1,5 salários mínimos",-1,79º,3.735 pessoas,"15,3 %","97,9 %",-1,-1,"4,7","3,9","15.745,94 R$",-1,,"96,5 %","65.356,43 R$ (×1000)","52.716,97 R$ (×1000)","2,60 óbitos por mil nascidos vivos",,-1,"1,4 internações por mil habitantes","427,000 km²",-1,-1,"7,2 %","63,6 %","8,5 %"
0,iguape,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,iguaracu,pr,3.982 pessoas,4666º,333º,"24,14 hab/km²","2,2 salários mínimos",,113º,1.157 pessoas,"26,5 %","98,3 %",980º,113º,"5,9","4,3","32.385,15 R$",,-1,"78,1 %","23.567,67 R$ (×1000)","20.742,65 R$ (×1000)",- óbitos por mil nascidos vivos,,125º,"0,5 internações por mil habitantes","164,983 km²",-1,113º,"10,5 %","92,5 %","42,9 %"
0,iguaracy,pe,11.779 pessoas,2632º,154º,"14,05 hab/km²","1,8 salários mínimos",-1,40º,544 pessoas,"4,5 %","98,7 %",,-1,"5,2","4,7","6.385,06 R$",-1,-1,"90,5 %","31.622,61 R$ (×1000)","28.675,71 R$ (×1000)","6,67 óbitos por mil nascidos vivos",3263º,-1,"0,2 internações por mil habitantes","838,132 km²",1652º,-1,"36,3 %",94 %,0 %
0,iguatu,ce,96.495 pessoas,293º,9º,"93,76 hab/km²","1,6 salários mínimos",,79º,15.568 pessoas,"15,1 %","96,8 %",,-1,"5,8","4,6","14.637,05 R$",,1º,"77,2 %","207.787,91 R$ (×1000)","210.946,27 R$ (×1000)","18,63 óbitos por mil nascidos vivos",3105º,-1,"3,2 internações por mil habitantes","992,208 km²",1427º,-1,"27,4 %",92 %,"12,3 %"
0,ijui,rs,78.915 pessoas,363º,24º,"114,51 hab/km²","2,8 salários mínimos",718º,50º,27.360 pessoas,"32,9 %","98,9 %",,-1,"6,6","5,0","38.341,14 R$",718º,,"41,7 %","367.898,42 R$ (×1000)","322.410,22 R$ (×1000)","12,07 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","689,064 km²",-1,-1,"57,5 %","98,1 %","17,7 %"
0,ilha-solteira,sp,25.064 pessoas,1281º,214º,"38,42 hab/km²","3,2 salários mínimos",,43º,5.723 pessoas,"21,5 %","99,3 %",,-1,"6,6","5,7","23.641,14 R$",,,"74,8 %","129.475,90 R$ (×1000)","111.432,12 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"1,4 internações por mil habitantes","652,641 km²",,-1,"94,2 %","55,3 %","32,9 %"
0,ilheus,ba,184.236 pessoas,147º,7º,"104,67 hab/km²","2,5 salários mínimos",602º,19º,35.350 pessoas,"21,4 %","96,7 %",,98º,"4,6","3,4","21.789,59 R$",602º,27º,76 %,"397.911,54 R$ (×1000)","361.229,62 R$ (×1000)","18,36 óbitos por mil nascidos vivos",-1,,"1,3 internações por mil habitantes","1.588,555 km²",,98º,"65,9 %","49,1 %","23,1 %"
0,ilhota,sc,12.355 pessoas,2547º,96º,"48,86 hab/km²","2,0 salários mínimos",,193º,4.026 pessoas,"28,7 %",97 %,-1,-1,"6,2","4,8","49.189,96 R$",,347º,-,"48.167,40 R$ (×1000)","44.999,50 R$ (×1000)","11,90 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","253,024 km²",,-1,"53,9 %","42,6 %",40 %
0,imaculada,pb,11.352 pessoas,2703º,74º,"35,81 hab/km²","1,9 salários mínimos",422º,15º,575 pessoas,"4,9 %","97,9 %",-1,-1,"4,4","3,6","6.382,48 R$",422º,,"96,6 %","21.376,85 R$ (×1000)","22.339,48 R$ (×1000)","30,08 óbitos por mil nascidos vivos",3312º,-1,1 internações por mil habitantes,"317,804 km²",4º,-1,"23,2 %","86,1 %","5,5 %"
0,imarui,sc,11.672 pessoas,2650º,101º,"21,51 hab/km²","1,7 salários mínimos",-1,290º,1.240 pessoas,"12,0 %","97,5 %",-1,-1,"6,1","4,7","17.171,06 R$",-1,-1,"88,2 %","29.037,27 R$ (×1000)","24.905,13 R$ (×1000)","18,02 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","542,238 km²",,-1,"70,3 %","69,4 %","25,7 %"
0,imbau,pr,11.274 pessoas,2719º,170º,"34,09 hab/km²","2,0 salários mínimos",-1,239º,1.537 pessoas,"11,9 %","97,2 %",845º,,"5,4","4,3","16.806,62 R$",-1,,-,"29.448,30 R$ (×1000)","27.047,32 R$ (×1000)","22,47 óbitos por mil nascidos vivos",239º,-1,"7,9 internações por mil habitantes","330,703 km²",-1,,"12,9 %","87,1 %","14,5 %"
0,imbe,rs,17.670 pessoas,1872º,113º,"448,53 hab/km²","2,0 salários mínimos",-1,419º,4.572 pessoas,"20,5 %","96,8 %",,-1,"5,3","4,2","23.398,58 R$",-1,-1,"58,6 %","93.697,31 R$ (×1000)","86.666,62 R$ (×1000)","16,89 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","39,766 km²",-1,-1,"81,1 %","66,1 %","1,2 %"
0,imbituba,sc,40.170 pessoas,756º,32º,"219,59 hab/km²","2,3 salários mínimos",,88º,11.769 pessoas,"26,5 %","99,1 %",1019º,-1,"6,2","4,9","35.107,78 R$",,,"52,4 %","136.373,94 R$ (×1000)","119.366,92 R$ (×1000)","9,13 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","181,577 km²",-1,-1,61 %,"59,7 %","21,2 %"
0,imbituva,pr,28.455 pessoas,1116º,65º,"37,61 hab/km²","1,8 salários mínimos",-1,358º,7.213 pessoas,"22,4 %","95,9 %",1116º,,"5,7","4,6","26.187,08 R$",-1,-1,"77,7 %","90.941,42 R$ (×1000)","69.698,09 R$ (×1000)","10,62 óbitos por mil nascidos vivos",3263º,-1,"0,2 internações por mil habitantes","756,535 km²",-1,,"60,6 %","68,4 %","32,2 %"
0,imbuia,sc,5.707 pessoas,4023º,177º,"46,38 hab/km²","2,1 salários mínimos",-1,159º,910 pessoas,"14,8 %","99,7 %",-1,-1,"6,0","5,3","20.148,90 R$",-1,-1,"87,7 %","20.957,90 R$ (×1000)","17.968,21 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,7 internações por mil habitantes","119,113 km²",-1,-1,"58,3 %","50,2 %","17,7 %"
0,imperatriz,ma,247.505 pessoas,101º,2º,"180,79 hab/km²","2,2 salários mínimos",-1,19º,62.217 pessoas,"24,1 %","98,4 %",,-1,"5,2","4,4","25.924,47 R$",-1,8º,-,"603.764,47 R$ (×1000)","564.798,16 R$ (×1000)","13,66 óbitos por mil nascidos vivos",,-1,"1,6 internações por mil habitantes","1.368,988 km²",-1,-1,"48,3 %","69,7 %","22,4 %"
0,inaciolandia,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,inacio-martins,pr,10.943 pessoas,2779º,178º,"11,69 hab/km²","1,8 salários mínimos",-1,358º,1.500 pessoas,"13,5 %","94,5 %",-1,-1,"5,4","4,0","15.482,85 R$",-1,-1,"81,8 %","45.687,39 R$ (×1000)","31.088,27 R$ (×1000)","5,81 óbitos por mil nascidos vivos",3263º,-1,"0,3 internações por mil habitantes","936,208 km²",1510º,-1,"26,5 %","18,3 %","17,8 %"
0,inaja,pe,19.081 pessoas,1730º,105º,"16,14 hab/km²","1,7 salários mínimos",-1,70º,1.437 pessoas,"6,3 %","84,2 %",-1,-1,"4,1","3,5","6.810,08 R$",-1,-1,"93,5 %","41.707,26 R$ (×1000)","42.189,48 R$ (×1000)","18,13 óbitos por mil nascidos vivos",-1,-1,5 internações por mil habitantes,"1.168,158 km²",1260º,-1,23 %,"86,9 %","2,4 %"
0,inconfidentes,mg,6.908 pessoas,3655º,476º,"46,17 hab/km²","1,5 salários mínimos",-1,664º,1.063 pessoas,"14,6 %","95,7 %",-1,3º,"6,2","5,6","12.928,26 R$",-1,-1,81 %,"18.430,81 R$ (×1000)","15.969,54 R$ (×1000)","15,87 óbitos por mil nascidos vivos",,-1,"1,2 internações por mil habitantes","149,611 km²",-1,3º,"63,7 %","56,9 %","38,6 %"
0,indaial,sc,54.854 pessoas,544º,24º,"127,33 hab/km²","2,3 salários mínimos",,88º,27.687 pessoas,"40,8 %","98,1 %",1019º,-1,"6,6","5,5","37.591,23 R$",,,"68,7 %","233.805,10 R$ (×1000)","205.258,96 R$ (×1000)","4,14 óbitos por mil nascidos vivos",-1,-1,"1,3 internações por mil habitantes","430,799 km²",-1,-1,"88,3 %","41,9 %","34,9 %"
0,indaiatuba,sp,201.619 pessoas,131º,37º,"646,11 hab/km²","3,6 salários mínimos",,15º,86.388 pessoas,"35,0 %","98,2 %",,-1,"7,4","5,3","56.301,42 R$",,229º,"47,6 %","1.136.120,63 R$ (×1000)","959.512,38 R$ (×1000)","9,70 óbitos por mil nascidos vivos",3200º,-1,"0,1 internações por mil habitantes","311,545 km²",-1,-1,"97,3 %","93,5 %","40,8 %"
0,independencia,ce,25.573 pessoas,1250º,73º,"7,95 hab/km²","1,6 salários mínimos",476º,79º,1.785 pessoas,"6,8 %","97,6 %",1065º,-1,"6,9","5,5","8.876,68 R$",476º,2º,"96,8 %","50.895,19 R$ (×1000)","47.668,26 R$ (×1000)","20,27 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"3.222,381 km²",-1,-1,"30,1 %",96 %,"2,5 %"
0,indiapora,sp,3.903 pessoas,4705º,540º,"13,96 hab/km²","2,0 salários mínimos",,485º,548 pessoas,"14,0 %","98,5 %",-1,-1,"7,2","5,4","23.480,79 R$",,-1,"92,2 %","21.291,89 R$ (×1000)","18.982,09 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"1,3 internações por mil habitantes","279,606 km²",,-1,"87,7 %","98,2 %","49,4 %"
0,indiara,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,inga,pb,18.180 pessoas,1813º,39º,"63,13 hab/km²","1,5 salários mínimos",-1,166º,1.903 pessoas,"10,5 %","97,7 %",,-1,"3,7","2,7","8.587,87 R$",-1,,"97,5 %","38.780,34 R$ (×1000)","35.215,79 R$ (×1000)","3,62 óbitos por mil nascidos vivos",,-1,"16,1 internações por mil habitantes","262,179 km²",-1,-1,"5,1 %","82,9 %","6,6 %"
0,inhambupe,ba,36.306 pessoas,845º,65º,"29,70 hab/km²","1,8 salários mínimos",-1,186º,3.594 pessoas,"9,1 %","97,2 %",845º,87º,"3,7","2,9","11.212,53 R$",-1,-1,"94,8 %","72.615,04 R$ (×1000)","66.885,07 R$ (×1000)","22,37 óbitos por mil nascidos vivos",3263º,,"0,7 internações por mil habitantes","1.082,283 km²",1338º,87º,"29,4 %","48,9 %","4,4 %"
0,inhapim,mg,24.294 pessoas,1334º,139º,"28,31 hab/km²","1,7 salários mínimos",-1,369º,3.047 pessoas,"12,6 %","97,9 %",,-1,"6,0","4,5","11.718,42 R$",-1,2º,"90,1 %","44.299,90 R$ (×1000)","44.560,01 R$ (×1000)","3,91 óbitos por mil nascidos vivos",-1,-1,"2,8 internações por mil habitantes","858,024 km²",1611º,-1,"47,6 %","74,8 %","43,5 %"
0,inhuma,pi,14.845 pessoas,2187º,36º,"15,18 hab/km²","1,9 salários mínimos",,54º,969 pessoas,"6,3 %","98,8 %",834º,,"5,5","4,6","8.119,96 R$",,,"96,9 %","28.264,55 R$ (×1000)","27.340,82 R$ (×1000)","10,87 óbitos por mil nascidos vivos",,-1,"5,1 internações por mil habitantes","978,222 km²",1443º,,"4,7 %",97 %,1 %
0,inhumas,go,48.246 pessoas,625º,21º,"78,68 hab/km²","1,7 salários mínimos",,188º,11.357 pessoas,"21,6 %","98,4 %",,-1,"6,3","5,5","21.385,65 R$",,,-,"123.032,84 R$ (×1000)","97.442,36 R$ (×1000)","13,25 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"615,278 km²",,-1,"34,4 %","93,4 %","17,8 %"
0,inimutaba,mg,6.724 pessoas,3711º,489º,"12,82 hab/km²","1,4 salários mínimos",-1,773º,767 pessoas,"10,3 %","98,3 %",-1,-1,"5,9","3,8","10.642,48 R$",-1,,-,"18.682,09 R$ (×1000)","17.913,80 R$ (×1000)","45,45 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","527,060 km²",,-1,"46,2 %","24,1 %","18,1 %"
0,inocencia,ms,7.669 pessoas,3457º,61º,"1,33 hab/km²","2,0 salários mínimos",-1,57º,1.307 pessoas,"17,1 %","96,6 %",867º,-1,"5,7","4,6","34.413,22 R$",-1,-1,"75,2 %","40.200,94 R$ (×1000)","36.315,19 R$ (×1000)","27,27 óbitos por mil nascidos vivos",-1,-1,"0,8 internações por mil habitantes","5.761,190 km²",-1,-1,"10,9 %",98 %,"19,8 %"
0,ipameri,go,24.735 pessoas,1302º,40º,"5,66 hab/km²","2,2 salários mínimos",-1,50º,4.602 pessoas,"17,2 %","97,4 %",,-1,"6,3","5,2","50.745,18 R$",-1,320º,79 %,"88.405,28 R$ (×1000)","85.312,85 R$ (×1000)","17,19 óbitos por mil nascidos vivos",3079º,-1,"1,8 internações por mil habitantes","4.368,991 km²",,-1,"60,8 %","56,9 %",18 %
0,ipanema,mg,18.170 pessoas,1817º,198º,"39,79 hab/km²","1,6 salários mínimos",-1,515º,2.741 pessoas,"13,9 %","98,5 %",-1,4º,"7,0","4,9","11.655,67 R$",-1,-1,"82,6 %","43.126,01 R$ (×1000)","39.971,26 R$ (×1000)","7,94 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","456,641 km²",,4º,"70,2 %","87,4 %","29,3 %"
0,ipaporanga,ce,11.343 pessoas,2706º,153º,"16,16 hab/km²","1,3 salários mínimos",-1,169º,711 pessoas,"6,1 %","97,2 %",,-1,"7,0","5,1","6.866,37 R$",-1,-1,95 %,"31.035,33 R$ (×1000)","31.543,56 R$ (×1000)","13,25 óbitos por mil nascidos vivos",-1,-1,"1,5 internações por mil habitantes","704,773 km²",-1,-1,2 %,"83,7 %","0,4 %"
0,ipatinga,mg,239.468 pessoas,107º,10º,"1.452,34 hab/km²","2,4 salários mínimos",,68º,73.541 pessoas,"28,1 %","97,8 %",-1,3º,"6,7","5,3","36.993,39 R$",,60º,"73,5 %","682.465,83 R$ (×1000)","633.734,45 R$ (×1000)","8,89 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","164,884 km²",,3º,"97,7 %","88,5 %","77,8 %"
0,ipaumirim,ce,12.009 pessoas,2598º,147º,"43,86 hab/km²","1,5 salários mínimos",,119º,1.006 pessoas,"8,1 %","96,7 %",1233º,-1,"4,2","4,0","8.328,03 R$",,1º,"95,4 %","26.749,06 R$ (×1000)","26.533,51 R$ (×1000)","18,99 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","276,508 km²",-1,-1,"15,1 %","96,8 %",1 %
0,ipaussu,sp,13.663 pessoas,2381º,312º,"65,17 hab/km²","2,4 salários mínimos",,230º,3.220 pessoas,"21,7 %","97,9 %",,-1,"6,7","5,0","24.913,92 R$",,-1,"86,3 %","47.999,31 R$ (×1000)","42.594,94 R$ (×1000)","15,71 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","209,554 km²",-1,-1,"98,1 %","94,8 %","13,6 %"
0,ipiacu,mg,4.107 pessoas,4616º,691º,"8,81 hab/km²","1,8 salários mínimos",-1,256º,604 pessoas,"14,3 %","98,7 %",982º,-1,"6,1","3,9","22.793,65 R$",-1,,-,"21.781,16 R$ (×1000)","20.591,96 R$ (×1000)","27,78 óbitos por mil nascidos vivos",3263º,-1,-,"466,020 km²",-1,-1,"92,9 %","99,4 %","0,1 %"
0,ipiau,ba,44.390 pessoas,683º,51º,"166,05 hab/km²","1,8 salários mínimos",,186º,5.259 pessoas,"11,5 %","97,4 %",,-1,"4,4","3,5","8.990,99 R$",,,-,"79.383,69 R$ (×1000)","74.410,93 R$ (×1000)","27,03 óbitos por mil nascidos vivos",3263º,,"2,1 internações por mil habitantes","280,454 km²",,-1,"66,2 %","46,8 %","29,3 %"
