,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,riachao-das-neves,ba,21.937 pessoas,1503º,148º,"3,87 hab/km²","2,2 salários mínimos",-1,42º,1.545 pessoas,"6,9 %",95 %,-1,,"4,2","3,0","28.481,74 R$",-1,17º,"96,4 %","68.541,31 R$ (×1000)","59.314,80 R$ (×1000)","10,17 óbitos por mil nascidos vivos",3098º,,"8,8 internações por mil habitantes","5.977,931 km²",-1,,"9,1 %","82,9 %","2,5 %"
0,riachao-do-jacuipe,ba,33.172 pessoas,929º,75º,"27,87 hab/km²","1,7 salários mínimos",-1,250º,3.851 pessoas,"11,5 %","98,3 %",929º,,"3,9","3,3","8.777,84 R$",-1,-1,"94,5 %","60.702,34 R$ (×1000)","56.972,89 R$ (×1000)","16,71 óbitos por mil nascidos vivos",250º,,"1,1 internações por mil habitantes","1.155,418 km²",1269º,,"64,4 %","63,7 %","0,7 %"
0,riachinho,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,riachinho,to,4.191 pessoas,4586º,82º,"8,10 hab/km²","1,3 salários mínimos",,132º,188 pessoas,"4,1 %","98,2 %",,-1,"4,7","3,5","9.760,01 R$",,-1,"95,6 %","15.155,95 R$ (×1000)","13.476,88 R$ (×1000)","16,67 óbitos por mil nascidos vivos",-1,-1,"3,1 internações por mil habitantes","517,478 km²",-1,-1,"2,1 %",98 %,0 %
0,riachuelo,rn,7.067 pessoas,3607º,89º,"26,88 hab/km²","1,9 salários mínimos",-1,30º,419 pessoas,"5,2 %","96,8 %",,-1,"3,7","3,1","7.961,36 R$",-1,-1,"86,9 %","17.606,92 R$ (×1000)","18.921,55 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,-,"262,887 km²",-1,-1,"59,3 %",58 %,"0,8 %"
0,rialma,go,10.523 pessoas,2890º,87º,"39,20 hab/km²","1,8 salários mínimos",,150º,2.285 pessoas,"21,0 %","99,7 %",,-1,"6,4","5,4","19.541,23 R$",,-1,"91,5 %","29.114,91 R$ (×1000)","24.127,67 R$ (×1000)",- óbitos por mil nascidos vivos,3263º,-1,"0,5 internações por mil habitantes","268,466 km²",-1,-1,"51,4 %","96,4 %","2,1 %"
0,rianapolis,go,4.566 pessoas,4434º,156º,"28,67 hab/km²","1,8 salários mínimos",-1,150º,529 pessoas,"11,1 %","98,6 %",1139º,-1,"6,8","5,7","19.700,20 R$",-1,-1,"92,6 %","15.970,58 R$ (×1000)","15.226,53 R$ (×1000)",- óbitos por mil nascidos vivos,3263º,-1,"0,4 internações por mil habitantes","159,255 km²",-1,-1,"16,7 %","68,5 %",0 %
0,ribas-do-rio-pardo,ms,20.946 pessoas,1564º,24º,"1,21 hab/km²","2,1 salários mínimos",-1,42º,3.712 pessoas,"15,3 %","97,2 %",,-1,"4,9","4,2","40.490,38 R$",-1,-1,"83,8 %","94.861,59 R$ (×1000)","83.516,27 R$ (×1000)","16,57 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","17.315,283 km²",-1,-1,"27,8 %",93 %,"6,7 %"
0,ribeira-do-pombal,ba,47.518 pessoas,634º,46º,"62,34 hab/km²","1,8 salários mínimos",,186º,5.583 pessoas,"10,5 %","96,6 %",,,"5,5","3,9","9.781,37 R$",,2º,"89,4 %","173.551,93 R$ (×1000)","117.666,82 R$ (×1000)","13,28 óbitos por mil nascidos vivos",3263º,135º,"0,5 internações por mil habitantes","1.252,144 km²",-1,,"26,5 %","73,6 %","6,9 %"
0,ribeirao-bonito,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,ribeirao-cascalheira,mt,8.881 pessoas,3194º,77º,"0,78 hab/km²","2,0 salários mínimos",-1,124º,1.026 pessoas,"10,2 %","94,3 %",1191º,5º,"5,2",-,"29.608,88 R$",-1,,-,"28.363,70 R$ (×1000)","27.875,87 R$ (×1000)","11,30 óbitos por mil nascidos vivos",3194º,-1,"1,4 internações por mil habitantes","11.354,805 km²",-1,5º,"33,8 %","25,3 %","0,1 %"
0,ribeirao-claro,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,ribeirao-das-neves,mg,296.317 pessoas,80º,7º,"1.905,07 hab/km²","2,0 salários mínimos",-1,145º,28.774 pessoas,"8,7 %","96,5 %",,-1,"5,8","3,8","11.723,14 R$",-1,,"74,8 %","442.513,50 R$ (×1000)","379.009,89 R$ (×1000)","7,45 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","155,105 km²",-1,-1,"74,3 %","69,2 %","8,5 %"
0,ribeirao-do-largo,ba,8.602 pessoas,3245º,367º,"6,77 hab/km²","1,6 salários mínimos",-1,300º,621 pessoas,"9,9 %","97,7 %",,,"3,8","2,9","10.519,25 R$",-1,-1,"60,5 %","24.982,04 R$ (×1000)","23.149,93 R$ (×1000)","11,90 óbitos por mil nascidos vivos",3245º,,4 internações por mil habitantes,"1.363,700 km²",-1,,"30,4 %","33,2 %","4,8 %"
0,ribeirao-do-pinhal,pr,13.524 pessoas,2412º,145º,"36,09 hab/km²","2,0 salários mínimos",819º,239º,1.669 pessoas,"12,7 %","98,5 %",-1,4º,"6,7","4,3","17.471,75 R$",819º,-1,"88,7 %","33.306,44 R$ (×1000)","28.139,03 R$ (×1000)","22,86 óbitos por mil nascidos vivos",239º,,"7,6 internações por mil habitantes","374,732 km²",-1,4º,"53,7 %","87,6 %","40,9 %"
0,ribeirao-dos-indios,sp,2.187 pessoas,5391º,616º,"11,14 hab/km²","1,9 salários mínimos",,557º,343 pessoas,"15,4 %","98,6 %",1139º,-1,"6,1","4,8","16.817,93 R$",,-1,"86,3 %","16.031,02 R$ (×1000)","12.544,10 R$ (×1000)","45,45 óbitos por mil nascidos vivos",,-1,"2,7 internações por mil habitantes","196,446 km²",-1,-1,"84,5 %","95,7 %","40,6 %"
0,ribeirao-pires,sp,113.068 pessoas,232º,59º,"1.140,73 hab/km²","2,6 salários mínimos",,157º,24.956 pessoas,"20,4 %","97,4 %",-1,-1,"7,0","5,4","25.002,17 R$",,,65 %,"295.223,18 R$ (×1000)","273.711,16 R$ (×1000)","9,15 óbitos por mil nascidos vivos",3079º,-1,"0,1 internações por mil habitantes","99,075 km²",-1,-1,86 %,"70,6 %","42,2 %"
0,ribeirao-preto,sp,604.682 pessoas,29º,8º,"928,92 hab/km²","2,9 salários mínimos",-1,82º,270.748 pessoas,"39,0 %","96,9 %",,-1,"6,1","4,7","51.759,84 R$",-1,296º,"43,8 %","2.888.565,29 R$ (×1000)","2.497.642,51 R$ (×1000)","9,19 óbitos por mil nascidos vivos",3310º,-1,"0,3 internações por mil habitantes","650,916 km²",-1,-1,"98,4 %","92,5 %","64,5 %"
0,rincao,sp,10.414 pessoas,2919º,361º,"32,96 hab/km²","2,1 salários mínimos",-1,402º,1.684 pessoas,"15,6 %","98,2 %",,-1,"5,9","3,6","19.751,06 R$",-1,-1,"86,2 %","31.872,72 R$ (×1000)","29.170,88 R$ (×1000)","7,75 óbitos por mil nascidos vivos",2919º,-1,"0,1 internações por mil habitantes","316,639 km²",-1,-1,"98,7 %",94 %,"18,2 %"
0,rinopolis,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-azul,pr,14.093 pessoas,2301º,131º,"22,38 hab/km²","2,3 salários mínimos",-1,71º,2.084 pessoas,"13,8 %","96,2 %",1019º,89º,"5,8","4,8","36.162,76 R$",-1,,"89,1 %","51.188,31 R$ (×1000)","42.120,02 R$ (×1000)",- óbitos por mil nascidos vivos,,,"3,1 internações por mil habitantes","599,056 km²",-1,89º,"48,2 %","81,6 %","31,5 %"
0,rio-bananal,es,17.530 pessoas,1886º,41º,"27,30 hab/km²","1,9 salários mínimos",-1,34º,2.860 pessoas,"15,0 %","95,4 %",,-1,"5,9","4,8","19.502,23 R$",-1,-1,"76,9 %","82.159,51 R$ (×1000)","59.092,64 R$ (×1000)","4,95 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","641,929 km²",-1,-1,"32,7 %","69,8 %","16,9 %"
0,rio-bonito,rj,55.551 pessoas,535º,35º,"121,70 hab/km²","2,0 salários mínimos",,45º,21.134 pessoas,"35,3 %","97,2 %",,-1,"5,3","3,7","27.465,65 R$",,,"77,2 %","173.570,37 R$ (×1000)","188.480,12 R$ (×1000)","16,69 óbitos por mil nascidos vivos",-1,-1,"0,8 internações por mil habitantes","459,458 km²",-1,-1,"75,4 %","74,2 %",47 %
0,rio-branco,ac,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-branco,mt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-brilhante,ms,30.663 pessoas,1052º,14º,"7,69 hab/km²","2,8 salários mínimos",,8º,9.637 pessoas,"26,2 %","96,7 %",1052º,-1,"5,3","4,3","57.462,37 R$",,216º,"69,8 %","155.915,10 R$ (×1000)","121.442,77 R$ (×1000)","11,43 óbitos por mil nascidos vivos",,-1,"2,3 internações por mil habitantes","3.983,562 km²",,-1,"22,8 %","97,7 %","29,2 %"
0,rio-casca,mg,14.201 pessoas,2275º,256º,"36,95 hab/km²","1,6 salários mínimos",-1,515º,2.057 pessoas,"15,1 %","98,2 %",,-1,"5,7","4,7","12.972,65 R$",-1,,"89,4 %","34.600,53 R$ (×1000)","30.442,40 R$ (×1000)","6,99 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","384,381 km²",-1,-1,"76,9 %","55,5 %","61,1 %"
0,rio-claro,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-das-antas,sc,6.143 pessoas,3882º,171º,"19,32 hab/km²","1,9 salários mínimos",-1,238º,1.020 pessoas,"16,4 %","97,1 %",-1,-1,"5,9","5,3","28.317,21 R$",-1,-1,"80,9 %","30.074,75 R$ (×1000)","25.367,18 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"1,8 internações por mil habitantes","314,913 km²",-1,-1,"41,8 %",73 %,"18,4 %"
0,rio-das-ostras,rj,105.676 pessoas,257º,26º,"461,38 hab/km²","3,3 salários mínimos",,6º,30.053 pessoas,"20,6 %","98,2 %",-1,-1,"6,2","4,9","39.667,24 R$",,1º,"61,4 %","590.854,17 R$ (×1000)","433.485,32 R$ (×1000)","9,30 óbitos por mil nascidos vivos",3285º,-1,0 internações por mil habitantes,"228,044 km²",-1,-1,"85,4 %","62,9 %","60,7 %"
0,rio-de-janeiro,rj,6.320.446 pessoas,2º,1º,"5.265,82 hab/km²","4,2 salários mínimos",-1,2º,2.524.428 pessoas,"37,7 %","96,9 %",1229º,-1,"5,7","4,7","51.776,18 R$",-1,295º,"33,3 %","26.018.740,29 R$ (×1000)","26.572.047,26 R$ (×1000)","11,22 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","1.200,329 km²",-1,-1,"94,4 %","70,5 %","78,4 %"
0,rio-do-oeste,sc,7.090 pessoas,3604º,154º,"28,61 hab/km²","2,0 salários mínimos",,193º,1.694 pessoas,"22,7 %","97,6 %",,-1,"6,8","4,8","26.086,09 R$",,-1,"84,1 %","24.157,27 R$ (×1000)","20.947,59 R$ (×1000)","8,93 óbitos por mil nascidos vivos",,-1,-,"245,057 km²",,-1,"67,8 %",10 %,"39,2 %"
0,rio-dos-bois,to,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-do-sul,sc,61.198 pessoas,491º,19º,"235,05 hab/km²","2,6 salários mínimos",466º,29º,28.766 pessoas,"41,0 %","96,5 %",-1,-1,"5,9","4,8","37.165,06 R$",466º,3º,"66,3 %","290.917,29 R$ (×1000)","245.030,24 R$ (×1000)","13,26 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","260,817 km²",-1,-1,"83,5 %","32,7 %","46,8 %"
0,rio-formoso,pe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-grande,rs,197.228 pessoas,135º,10º,"72,79 hab/km²","3,6 salários mínimos",561º,7º,49.661 pessoas,"23,6 %","97,7 %",,-1,"5,2","4,2","44.014,66 R$",561º,1º,"60,3 %","644.061,47 R$ (×1000)","563.818,87 R$ (×1000)","11,56 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","2.709,391 km²",,-1,88 %,65 %,"24,8 %"
0,riolandia,sp,10.575 pessoas,2875º,358º,"16,70 hab/km²","2,2 salários mínimos",,333º,1.139 pessoas,"9,2 %","96,7 %",-1,-1,"6,7","4,7","18.728,60 R$",,,90 %,"38.925,72 R$ (×1000)","34.885,76 R$ (×1000)","9,09 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","631,897 km²",,-1,"90,1 %","99,7 %","25,5 %"
0,rio-manso,mg,5.276 pessoas,4156º,588º,"22,79 hab/km²","1,6 salários mínimos",-1,515º,684 pessoas,"11,8 %","98,5 %",-1,-1,"6,7","4,8","14.003,50 R$",-1,-1,"90,6 %","15.904,88 R$ (×1000)","13.305,37 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,2 internações por mil habitantes","231,540 km²",-1,-1,"3,2 %","66,2 %","2,7 %"
0,rio-maria,pa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-negrinho,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-negro,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-novo,mg,-1,-1,-1,-1,-1,-1,515º,1.211 pessoas,"13,5 %",95 %,,-1,"6,0","4,4","12.220,14 R$",-1,,-,"19.405,33 R$ (×1000)","18.970,07 R$ (×1000)",- óbitos por mil nascidos vivos,3224º,-1,"0,2 internações por mil habitantes","209,310 km²",-1,-1,"84,6 %","65,1 %","35,8 %"
0,rio-novo-do-sul,es,11.325 pessoas,2710º,57º,"55,42 hab/km²","1,9 salários mínimos",-1,34º,1.642 pessoas,"14,1 %","97,8 %",,-1,"6,1","5,0","14.684,87 R$",-1,-1,"81,6 %","37.471,73 R$ (×1000)","31.142,65 R$ (×1000)",- óbitos por mil nascidos vivos,3095º,-1,"0,5 internações por mil habitantes","204,464 km²",-1,-1,"47,3 %","24,3 %","39,5 %"
0,rio-paranaiba,mg,11.885 pessoas,2613º,297º,"8,79 hab/km²","2,2 salários mínimos",601º,91º,2.827 pessoas,"23,0 %","98,7 %",,-1,"7,3","5,4","40.105,28 R$",601º,51º,"80,5 %","56.429,90 R$ (×1000)","40.397,71 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"3,7 internações por mil habitantes","1.352,353 km²",,-1,70 %,"36,5 %","14,5 %"
0,rio-pomba,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-preto-da-eva,am,25.719 pessoas,1238º,25º,"4,42 hab/km²","1,9 salários mínimos",-1,10º,1.756 pessoas,"5,4 %","90,1 %",1238º,-1,"4,7","4,3","11.994,12 R$",-1,-1,"95,6 %","72.278,05 R$ (×1000)","74.626,84 R$ (×1000)","4,74 óbitos por mil nascidos vivos",,-1,"1,1 internações por mil habitantes","5.815,622 km²",-1,-1,"9,2 %","10,6 %","21,9 %"
0,rio-quente,go,3.312 pessoas,4951º,197º,"12,94 hab/km²","2,4 salários mínimos",610º,28º,3.706 pessoas,"84,8 %",99 %,,-1,"5,4","5,1","74.645,15 R$",610º,116º,-,"35.615,71 R$ (×1000)","30.821,86 R$ (×1000)","17,24 óbitos por mil nascidos vivos",,-1,-,"243,488 km²",-1,-1,"86,5 %","83,6 %","13,1 %"
0,rio-tinto,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rio-verde,go,176.424 pessoas,154º,4º,"21,05 hab/km²","2,5 salários mínimos",,23º,58.695 pessoas,"25,6 %",97 %,-1,-1,"7,1","5,5","43.761,24 R$",,,"56,3 %","884.294,52 R$ (×1000)","801.466,76 R$ (×1000)","10,98 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"8.386,831 km²",-1,-1,"60,2 %","87,1 %","20,6 %"
0,rio-vermelho,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,riqueza,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,ritapolis,mg,4.925 pessoas,4291º,624º,"12,17 hab/km²","1,7 salários mínimos",-1,369º,572 pessoas,"12,3 %","98,6 %",1139º,-1,"6,9","5,2","14.299,08 R$",-1,,"94,1 %","9.919,85 R$ (×1000)","10.078,53 R$ (×1000)",- óbitos por mil nascidos vivos,3156º,-1,"0,8 internações por mil habitantes","404,805 km²",,-1,"33,1 %","37,3 %","28,2 %"
0,rochedo,ms,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rolandia,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rolim-de-moura,ro,50.648 pessoas,604º,7º,"34,74 hab/km²","1,9 salários mínimos",,19º,12.383 pessoas,"22,6 %","97,9 %",,-1,"6,4","5,3","22.734,08 R$",,,69 %,"124.833,64 R$ (×1000)","119.605,11 R$ (×1000)","5,19 óbitos por mil nascidos vivos",-1,-1,"5,3 internações por mil habitantes","1.457,888 km²",-1,-1,"14,6 %",65 %,"3,1 %"
0,romelandia,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,roncador,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,ronda-alta,rs,10.221 pessoas,3019º,163º,"24,37 hab/km²","2,2 salários mínimos",,273º,1.776 pessoas,"16,8 %","94,6 %",-1,-1,"6,4","4,8","28.060,27 R$",,,"80,2 %","38.154,29 R$ (×1000)","30.104,89 R$ (×1000)",- óbitos por mil nascidos vivos,3019º,-1,"6,4 internações por mil habitantes","419,344 km²",-1,-1,36 %,"98,3 %","45,4 %"
0,rondinha,rs,5.518 pessoas,4082º,250º,"21,88 hab/km²","2,4 salários mínimos",522º,162º,764 pessoas,"14,7 %","99,1 %",1014º,-1,"6,7","4,8","32.028,33 R$",522º,-1,"82,1 %","24.925,57 R$ (×1000)","19.522,66 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"1,6 internações por mil habitantes","252,454 km²",-1,-1,"34,8 %","82,2 %","52,3 %"
0,rondon,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rondon-do-para,pa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rondonopolis,mt,195.476 pessoas,138º,3º,"47,00 hab/km²","2,6 salários mínimos",,22º,65.910 pessoas,"28,8 %","98,4 %",-1,-1,"6,0","4,8","43.175,13 R$",,,"57,7 %","819.695,10 R$ (×1000)","717.406,22 R$ (×1000)","11,86 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","4.686,622 km²",,-1,"47,3 %","77,8 %","22,6 %"
0,rorainopolis,rr,24.279 pessoas,1337º,2º,"0,72 hab/km²","1,7 salários mínimos",-1,4º,2.417 pessoas,"8,2 %","95,5 %",-1,-1,"4,5","3,7","18.832,65 R$",-1,,-,- R$ (×1000),- R$ (×1000),"8,88 óbitos por mil nascidos vivos",-1,-1,"1,9 internações por mil habitantes","33.579,739 km²",-1,-1,"11,1 %","23,7 %","5,8 %"
0,rosana,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rosario,ma,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,rosario-do-sul,rs,39.707 pessoas,766º,49º,"9,09 hab/km²","2,2 salários mínimos",-1,273º,5.852 pessoas,"14,8 %","96,5 %",,-1,"4,9",-,"22.633,94 R$",-1,,-,"90.822,35 R$ (×1000)","88.789,65 R$ (×1000)","4,33 óbitos por mil nascidos vivos",-1,-1,"3,2 internações por mil habitantes","4.343,656 km²",,-1,67 %,"74,5 %","11,5 %"
0,rosario-oeste,mt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,roseira,sp,9.599 pessoas,3087º,371º,"73,47 hab/km²","2,2 salários mínimos",,333º,2.600 pessoas,"24,5 %","98,7 %",,-1,"6,7","5,3","26.969,85 R$",,-1,"84,4 %","33.895,39 R$ (×1000)","30.019,64 R$ (×1000)","37,59 óbitos por mil nascidos vivos",3087º,-1,-,"130,654 km²",-1,-1,"91,4 %","78,3 %","11,2 %"
0,rubiataba,go,18.915 pessoas,1743º,55º,"25,28 hab/km²","2,2 salários mínimos",,50º,4.267 pessoas,"21,5 %","98,9 %",,-1,"7,2","6,0","21.106,13 R$",,,"79,4 %","56.040,09 R$ (×1000)","57.425,52 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"3,5 internações por mil habitantes","748,264 km²",-1,-1,5 %,"96,3 %","19,3 %"
0,ruropolis,pa,40.087 pessoas,758º,50º,"5,71 hab/km²","2,0 salários mínimos",-1,56º,2.150 pessoas,"4,3 %",87 %,899º,-1,"4,8","4,1","7.315,67 R$",-1,,-,"67.966,48 R$ (×1000)","63.110,34 R$ (×1000)","21,90 óbitos por mil nascidos vivos",-1,-1,"2,8 internações por mil habitantes","7.021,321 km²",-1,-1,"5,3 %","37,2 %","0,3 %"
0,russas,ce,69.833 pessoas,426º,16º,"43,91 hab/km²","1,5 salários mínimos",,119º,11.883 pessoas,"15,5 %","97,2 %",912º,-1,"6,7","5,9","14.767,19 R$",,,"87,6 %","163.456,79 R$ (×1000)","151.800,00 R$ (×1000)","17,29 óbitos por mil nascidos vivos",3083º,-1,"7,2 internações por mil habitantes","1.611,091 km²",-1,-1,"28,4 %",95 %,2 %
0,ruy-barbosa,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sabinopolis,mg,15.704 pessoas,2089º,226º,"17,07 hab/km²","1,7 salários mínimos",-1,369º,1.564 pessoas,"10,1 %","96,8 %",-1,-1,"6,0","3,7","11.435,39 R$",-1,,"76,1 %","37.752,87 R$ (×1000)","31.752,95 R$ (×1000)","30,49 óbitos por mil nascidos vivos",-1,-1,"8,6 internações por mil habitantes","919,811 km²",1539º,-1,"52,3 %","13,8 %","26,4 %"
0,saboeiro,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,sagres,sp,2.395 pessoas,5326º,610º,"16,20 hab/km²","1,7 salários mínimos",,624º,371 pessoas,"15,2 %","99,2 %",,3º,"7,1","5,1","17.651,47 R$",,,"96,3 %","14.008,85 R$ (×1000)","11.507,62 R$ (×1000)","38,46 óbitos por mil nascidos vivos",,-1,"6,5 internações por mil habitantes","147,935 km²",,3º,"98,3 %","91,6 %","7,8 %"
0,saldanha-marinho,rs,2.869 pessoas,5118º,379º,"12,95 hab/km²","2,5 salários mínimos",,109º,467 pessoas,"17,4 %",100 %,-1,,"6,8","6,7","48.479,25 R$",,361º,"79,4 %","21.594,19 R$ (×1000)","17.592,68 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"1,4 internações por mil habitantes","221,554 km²",-1,,"7,6 %","97,9 %",13 %
0,salgado,se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,salgueiro,pe,56.629 pessoas,525º,30º,"33,57 hab/km²","1,9 salários mínimos",,23º,7.646 pessoas,"12,6 %","96,7 %",,-1,"5,3","4,6","13.113,10 R$",,1º,"69,4 %","123.973,69 R$ (×1000)","112.548,31 R$ (×1000)","15,20 óbitos por mil nascidos vivos",-1,-1,"3,9 internações por mil habitantes","1.678,564 km²",-1,-1,"62,8 %","80,9 %","2,4 %"
0,salinas,mg,39.178 pessoas,778º,81º,"20,75 hab/km²","1,6 salários mínimos",803º,515º,6.571 pessoas,"15,9 %","97,2 %",,-1,"6,3","4,5","13.285,63 R$",803º,3º,"88,5 %","78.169,89 R$ (×1000)","69.493,42 R$ (×1000)","10,25 óbitos por mil nascidos vivos",,-1,"1,3 internações por mil habitantes","1.862,117 km²",,-1,"66,5 %","63,3 %","2,2 %"
0,salitre,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
